%time,field.xError.proportional,field.xError.integral,field.xError.derivative,field.yError.proportional,field.yError.integral,field.yError.derivative,field.depthError.proportional,field.depthError.integral,field.depthError.derivative,field.pitchError.proportional,field.pitchError.integral,field.pitchError.derivative,field.yawError.proportional,field.yawError.integral,field.yawError.derivative,field.xGain.proportional,field.xGain.integral,field.xGain.derivative,field.yGain.proportional,field.yGain.integral,field.yGain.derivative,field.depthGain.proportional,field.depthGain.integral,field.depthGain.derivative,field.pitchGain.proportional,field.pitchGain.integral,field.pitchGain.derivative,field.yawGain.proportional,field.yawGain.integral,field.yawGain.derivative,field.xForce.proportional,field.xForce.integral,field.xForce.derivative,field.yForce.proportional,field.yForce.integral,field.yForce.derivative,field.depthForce.proportional,field.depthForce.integral,field.depthForce.derivative,field.pitchForce.proportional,field.pitchForce.integral,field.pitchForce.derivative,field.yawForce.proportional,field.yawForce.integral,field.yawForce.derivative,field.thrust_surge_port,field.thrust_surge_starboard,field.thrust_sway_bow,field.thrust_sway_stern,field.thrust_heave_bow,field.thrust_heave_stern
2938000000,-3.05228638649,-0.0162235389948,-0.0214576721191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.57842957973,-0.0243353084922,-0.0321865081787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
2971000000,-3.05147123337,-0.0165286861181,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.57720685005,-0.0247930291772,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3008000000,-3.02678132057,-0.0168313642502,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.54017198086,-0.0252470463753,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3032000000,-3.01460766792,-0.017132825017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.52191150188,-0.0256992375255,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3062000000,-3.00117683411,-0.0174329427004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.50176525116,-0.0261494140506,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3106000000,-3.00193047523,-0.0177331357479,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.50289571285,-0.0265997036219,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3137000000,-3.00183224678,-0.0180333189726,0.982284545898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.50274837017,-0.0270499784589,1.47342681885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3162000000,-2.98877549171,-0.0183321965218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.48316323757,-0.0274982947826,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3196000000,-2.98930597305,-0.0186311271191,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.48395895958,-0.0279466906786,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3218000000,-2.97742486,-0.0189288696051,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.46613729,-0.0283933044076,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3265000000,-2.97736477852,-0.0192266060829,0.600814819336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.46604716778,-0.0288399091244,0.901222229004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3297000000,-2.97609734535,-0.0195242158175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.46414601803,-0.0292863237262,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3342000000,-2.97609710693,-0.0198218255281,0.00238418579102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.4641456604,-0.0297327382922,0.00357627868652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3375000000,-2.97505021095,-0.0201193305492,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.46257531643,-0.0301789958239,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3409000000,-2.97504734993,-0.0204168352842,0.0286102294922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.46257102489,-0.0306252529263,0.0429153442383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3446000000,-2.97504615784,-0.0207143399,0.0119209289551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.46256923676,-0.03107150985,0.0178813934326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3507000000,-2.97438621521,-0.0210117785215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.46157932281,-0.0315176677823,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3575000000,-2.96308040619,-0.0213080865622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.44462060928,-0.0319621298432,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3621000000,-2.96237516403,-0.0216043240786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.44356274605,-0.0324064861178,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3651000000,-2.95235037804,-0.0218995591164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.42852556705,-0.0328493386745,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3681000000,-2.95234847069,-0.0221947939634,0.0190734863281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.42852270603,-0.0332921909451,0.0286102294922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3723000000,-2.95166516304,-0.0224899604797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.42749774456,-0.0337349407196,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3755000000,-2.95160531998,-0.0227851210117,0.598430633545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.42740797997,-0.0341776815176,0.897645950317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3798000000,-2.95203638077,-0.0230803246498,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.42805457115,-0.0346204869747,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3852000000,-2.95203590393,-0.0233755282402,0.00476837158203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.4280538559,-0.0350632923603,0.00715255737305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3910000000,-2.95235013962,-0.0236707632542,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.42852520943,-0.0355061448812,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
3971000000,-2.9517557621,-0.0239659388304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.42763364315,-0.0359489082456,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4003000000,-2.95098686218,-0.0242610375166,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.42648029327,-0.0363915562749,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4036000000,-2.95050597191,-0.0245560881138,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.42575895786,-0.0368341321707,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4094000000,-2.93784117699,-0.0248498722315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.40676176548,-0.0372748083472,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4125000000,-2.93777990341,-0.0251436502218,0.612735748291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.40666985512,-0.0377154753327,0.919103622437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4157000000,-2.93720459938,-0.0254373706818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.40580689907,-0.0381560560226,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4190000000,-2.93757915497,-0.0257311285973,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.40636873245,-0.0385966928959,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4250000000,-2.92775321007,-0.0260239039183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.3916298151,-0.0390358558774,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4320000000,-2.92778563499,-0.0263166824818,-0.324249267578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.39167845249,-0.0394750237226,-0.486373901367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4371000000,-2.91504144669,-0.0266081866264,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.37256217003,-0.0399122799397,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4403000000,-2.90246510506,-0.0268984331369,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.35369765759,-0.0403476497054,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4439000000,-2.9024708271,-0.0271886802197,-0.0572204589844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.35370624065,-0.0407830203295,-0.0858306884766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4483000000,-2.89048624039,-0.0274777288437,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.33572936058,-0.0412165932655,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4535000000,-2.8807425499,-0.0277658030987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.32111382484,-0.041648704648,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4609000000,-2.88013792038,-0.0280538168907,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.32020688057,-0.0420807253361,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4666000000,-2.86798286438,-0.0283406151772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.30197429657,-0.0425109227657,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4698000000,-2.86633300781,-0.0286272484779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.29949951172,-0.0429408727169,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4734000000,-2.86648201942,-0.0289138966799,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.29972302914,-0.0433708450198,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4801000000,-2.86657476425,-0.0292005541563,-0.927448272705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.29986214638,-0.0438008312345,-1.39117240906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4832000000,-2.8668088913,-0.0294872350454,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.30021333694,-0.0442308525681,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4910000000,-2.86622691154,-0.0297738577366,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.29934036732,-0.0446607866049,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
4996000000,-2.86658143997,-0.0300605158806,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.29987215996,-0.0450907738209,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5016000000,-2.86572670937,-0.0303470885515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.29859006405,-0.0455206328273,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5057000000,-2.85499668121,-0.0306325882196,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.28249502182,-0.0459488823295,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5123000000,-2.84371232986,-0.0309169594526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.2655684948,-0.0463754391789,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5154000000,-2.84371137619,-0.0312013305902,0.00953674316406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.26556706429,-0.0468019958854,0.0143051147461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5198000000,-2.84274816513,-0.0314856054068,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.2641222477,-0.0472284081101,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5221000000,-2.84281110764,-0.0317698865175,-0.629425048828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.26421666145,-0.0476548297763,-0.944137573242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5269000000,-2.8427734375,-0.0320541638613,0.37670135498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.26416015625,-0.0480812457919,0.565052032471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5292000000,-2.84240031242,-0.0323384038925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.26360046864,-0.0485076058388,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5324000000,-2.84195017815,-0.0326225989103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.26292526722,-0.0489338983655,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5370000000,-2.84157824516,-0.0329067567348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.26236736774,-0.0493601351023,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5394000000,-2.8421728611,-0.033190974021,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.26325929165,-0.0497864610314,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5421000000,-2.8214392662,-0.0334731179476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.23215889931,-0.0502096769214,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
5459000000,-2.82144975662,-0.0337552629232,-0.104904174805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,15.0,1.5,0.0,15.0,4.0,0.0,20.0,0.2,0.0,1.0,0.2,0.0,1.0,-4.23217463493,-0.0506328943849,-0.157356262207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
